Surge,Sway,Heave,Roll,Pitch,Yaw
-0.273213601,0.24382067745030728,-0.0953187,0.7870463614849069,0.15776325966471366,0.9063808041610534
-0.221861628,0.27671258282427297,-0.125917339,0.532699844,-0.120456443,0.8789258674809408
-0.166668125,0.3013991291368969,-0.165351178,0.2218188089797174,-0.432877611,0.8414280637442236
-0.107567577,0.3152669971325429,-0.179034842,-0.06208052,-0.71719642,0.8212569732980521
-0.054712033,0.3217263504276709,-0.127498625,-0.26974917,-0.927321427,0.8451722247042918
-0.007079647,0.31506920930017124,-0.044334951,-0.337821967,-1.037580787,0.890764209
0.032741983540326584,0.2993557390573171,0.06189941,-0.252756375,-1.045821984,0.9360746422263647
0.057424376,0.2848837674103048,0.20874093140576894,-0.06504874,-0.979573084,0.9725900161271567
0.073263645,0.2739304142028887,0.3590363919697694,0.18288561453364585,-0.868843201,0.9899368134199168
0.076743575,0.27109982068285665,0.4739067458756886,0.4499715212620053,-0.721205115,0.9925116274402493
0.06581897,0.2791888453697814,0.5370121212446579,0.6864550413223975,-0.551055553,0.989683035
0.051857809,0.2926974899142353,0.5200617035161089,0.8592294309933571,-0.387247313,0.9865057686108816
0.035894598298241515,0.30552787325902203,0.410304445,0.960792145,-0.248460285,0.983671537
0.022934757561922748,0.31592735170945985,0.2291396815239695,0.9937871439860809,-0.148640916,0.9869100059257304
0.020807336,0.328080583,0.010418605170360392,0.9540505926409517,-0.095960214,1.0089780898489649
0.030759758723751918,0.3408741429267364,-0.226865809,0.8644348688771498,-0.083721163,1.0347018666104395
0.059498151,0.35331860897410383,-0.461189273,0.7712397515341666,-0.110521605,1.0489765873415384
0.10274711549079533,0.37460566458616396,-0.655304465,0.6851214406738048,-0.180797435,1.0625984325821487
0.15349112404815288,0.40245938076368976,-0.806922661,0.6077571657044676,-0.286420634,1.0620552665503318
0.21172047868651392,0.4306794709761956,-0.923462976,0.5468535649380707,-0.411881417,1.0446948226008275
0.26666937855478384,0.46174470416451946,-0.983943613,0.48199861293098784,-0.528103938,1.0429218106846843
0.316377336,0.4892469827584108,-0.988873206,0.40467204121036837,-0.606899269,1.0633415243072104
0.3618028245054567,0.5107483118856585,-0.938156356,0.32238711900323785,-0.649316986,1.1088126061976047
0.39431494118720173,0.5263739870598687,-0.828217881,0.22928856343514564,-0.641697575,1.1739740199533735
0.4188608131695386,0.5305860987602495,-0.686316483,0.1315774607833414,-0.574896875,1.2288480556095263
0.43684854019201935,0.5376010370674912,-0.500407376,0.033557784,-0.50376098,1.2866833198097667
0.44511016382855567,0.5526402827008464,-0.276842365,-0.063948726,-0.442322947,1.3477212081938528
0.44871650512484534,0.5608124968527647,-0.095284979,-0.145127845,-0.344944738,1.3725549230382577
0.4453908248624289,0.5716560844301912,0.042879246,-0.217045923,-0.242343672,1.381591631041771
0.437528338,0.589767154,0.16350469073764495,-0.283212692,-0.170141162,1.3964931684981563
0.4333735522453724,0.6035374395551264,0.2110986706442866,-0.314969771,-0.092458742,1.402814939201016
0.4291147513510524,0.6227087441131353,0.1902238555341816,-0.308680194,-0.01970961,1.426348643103833
0.43540052032036325,0.6512479479752113,0.14009789374157894,-0.274001744,0.011166499261741993,1.480614327248871
0.45569103570758906,0.6815625029394176,0.032815109,-0.21768548,0.016746308040146766,1.5385893426204216
0.4819329395959064,0.7173496522214113,-0.124269457,-0.172199252,0.003914054,1.5855330070807228
0.5194595578298958,0.7581886112899806,-0.290675859,-0.160070892,-0.053899399,1.609688531
0.5674116995703244,0.8037859346679841,-0.449599202,-0.196832883,-0.183039421,1.613172516059081
0.6242838149924554,0.8523390450181813,-0.570904161,-0.313065463,-0.38507058,1.608952624785813
0.6909935714979598,0.8959308711900997,-0.642010184,-0.496405811,-0.62435763,1.6005133867760752
0.7546395511093306,0.937103368,-0.654770993,-0.708045316,-0.874778115,1.612840601
0.8156024972305138,0.9733269,-0.566721478,-0.93469334,-1.111863986,1.6678291402514978
0.8664211993066744,0.9952976555782432,-0.383568698,-1.143257988,-1.267473864,1.7510237867858396
0.8868389584693891,1.0071829015388059,-0.152047516,-1.281416468,-1.296503669,1.8429068727395237
0.8847537538810762,1.0145879636987478,0.11785847128418644,-1.329966317,-1.217291834,1.9302926849547348
0.8616603082947454,1.0235771702142222,0.39076991845684467,-1.273541075,-1.043340277,1.9984939409034503
0.8092580376459206,1.0371290380689955,0.5826920055108766,-1.081052481,-0.776183806,2.026642716748277
0.7429639420641251,1.0514954651151611,0.6516097849253822,-0.75561054,-0.460184596,2.009119481131545
0.674153723,1.0744289582808964,0.5899916767629998,-0.345497898,-0.173552161,1.9763731884983264
0.6176007408023101,1.108613106975004,0.3801780992548025,0.088388916,0.023872280450711613,1.9466719960431234
0.594948042,1.1461248651252591,0.040913206,0.47516521315699667,0.10183023218019487,1.9199552976554115
0.6112956748639659,1.1863814647422546,-0.372151941,0.7292098584249574,0.055504094,1.9067371686171057
0.6700998193745719,1.2244420707672559,-0.809924696,0.7839414227823284,-0.105254768,1.9091466752090203
0.7631682890603265,1.2599317721334222,-1.200552419,0.6149208900656975,-0.393469001,1.9363138945174636
0.872826643,1.2978737208574869,-1.46208433,0.22817758643657696,-0.807829802,1.9920336469017461
0.9881010676264121,1.329250956169846,-1.54688417,-0.330048665,-1.268943368,2.049363354356658
1.0850970142671177,1.354446347604825,-1.421418521,-0.95476755,-1.669839202,2.1049835647705804
1.1469716058133301,1.3776662219941738,-1.087259546,-1.513510482,-1.921584681,2.164293042
1.1727120126105495,1.3887228139573242,-0.606888897,-1.889650197,-1.961892064,2.2053136166403084
1.1522973144507347,1.3890757045487592,-0.061510433,-1.990729428,-1.799392045,2.231090855901018
1.091372912,1.3838779520770792,0.46477666467124773,-1.769431682,-1.478455699,2.249778780291864
1.0006576770864202,1.369869550035697,0.9058162215422034,-1.254844054,-1.026068733,2.254326509123456
0.8879789115613186,1.3522235011960775,1.236595330328639,-0.543577122,-0.493212727,2.253171384391539
0.7761567534867615,1.339457498994912,1.4385640871054954,0.23517107182007108,0.042049536,2.2432629397070496
0.6785380711245033,1.3421831019239674,1.4849227734833512,0.949409938,0.5141951202048693,2.2175649964286297
0.6035254116324698,1.3629211749587917,1.3473790585000605,1.4827398586338938,0.8596649133035131,2.1822179457530857
0.5667879880234772,1.390790597712819,1.0205571149609656,1.7340632341850863,1.008019084108883,2.140621342879211
0.5655460733968324,1.4246121022109426,0.56598678,1.6476277663336512,0.911815185,2.1205803405242305
0.6001605873710861,1.4580262543476725,0.076829447,1.2539692416306656,0.587907607,2.1380686673043736
