Surge,Sway,Heave,Roll,Pitch,Yaw
-0.008458511,0.000381003,-0.007829211,0.000912479,-0.004652121,-0.012927792
0.009073568,9.87798E-05,-0.000103999,-0.001578029,-6.83506E-06,0.007179628
-0.009898829,-0.000554332,0.005304963,-0.000599247,-0.004668069,0.00903751
0.006041325,-0.00036634,0.009126838,0.000346932,0.000203578,0.013475426
0.010318714,7.68536E-05,0.001321242,0.000730192,-0.000648974,0.010808398
-0.008194057,-9.76009E-06,-0.001219851,0.000217776,0.000566905,0.011551123
-0.00113813,5.84284E-05,-0.00786543,0.004439122,-0.000944488,0.01114486
0.012996638,8.39933E-05,-0.002322023,0.005500398,-0.000314313,-0.005165079
-0.008626504,-0.000482156,-0.002856591,0.000896215,-0.000383144,0.003956386
0.003575811,-0.0001076,-0.00036796,0.000598711,-0.000122643,0.011663181
-0.004860368,-8.95343E-05,0.000825774,-0.003399695,7.77739E-05,0.005951177
-0.012319096,-7.5987E-05,0.000947095,-0.000392506,-0.00126722,-0.007666174
0.007250424,-0.000627685,-0.005550881,0.000722689,-0.002153993,-0.008336991
-0.001579389,0.001118255,-0.001583396,0.003686572,0.001372452,0.008389708
0.006873745,0.001720476,-0.001011822,0.002794435,-0.003174327,3.53907E-05
0.004272048,0.000415118,0.001127378,-0.00446143,0.003331627,-0.002665019
-0.00190424,0.002040795,0.002440972,0.001636832,-0.000309597,0.005846496
-0.005030116,-0.000295475,-0.003544815,-0.000458177,0.002636803,0.004751733
-0.009519994,0.000695223,6.14352E-05,-0.000154041,-0.002217475,0.004428583
0.004842734,0.000789987,0.000137432,-2.5155E-05,-2.49762E-06,0.003093781
-0.005403182,0.000948591,0.000914953,0.003843853,-0.000389261,-0.005693856
0.000240204,0.000717535,-0.001484965,0.005021328,0.002492231,-0.003446806
0.002571587,0.001551375,0.000994301,0.000806983,-0.005208856,-0.001257302
0.003344593,0.000287974,-9.22193E-06,0.008566232,0.003833136,-0.003849354
-0.010763027,-0.001842677,-0.000968266,-0.001572449,0.002143043,0.003076503
-0.007828693,0.000931661,0.00107665,0.008351694,0.004952316,0.004565242
-0.002942795,0.000755485,-0.001165252,0.003075137,0.000947439,0.001569449
0.004301808,0.00131057,0.003042551,-0.001051463,-0.002014509,-0.003003125
