t,truth_x,truth_y,truth_z,truth_roll,truth_pitch,truth_yaw,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_roll,ekf_pitch,ekf_yaw,esekf_x,esekf_y,esekf_z,esekf_vx,esekf_vy,esekf_vz,esekf_roll,esekf_pitch,esekf_yaw,inekf_x,inekf_y,inekf_z,inekf_vx,inekf_vy,inekf_vz,inekf_roll,inekf_pitch,inekf_yaw
37.200000,-1.345303,1.239900,2.367247,2.136369,1.590781,0.050424,-4.337593,17.221000,3.133487,-0.568711,0.437047,0.872175,1.753009,0.905115,-0.182948,-8.117813,7.043428,0.379649,0.195873,-0.603216,0.438449,-2.896224,0.855633,1.586109,-2.328343,9.620378,-2.239275,-0.745799,0.110989,0.722964,2.730062,1.212046,2.360029
37.300000,-1.314693,1.265380,2.481622,2.243806,1.737207,0.207143,-4.399651,17.298321,3.246357,-0.502829,0.670074,0.891268,1.562077,0.814188,-0.235705,-8.073473,6.991229,0.500992,0.252635,-0.440533,0.652415,-3.032440,0.740389,1.593566,-2.365503,9.615207,-2.146592,-0.825962,0.150706,0.833029,2.467934,1.331335,2.299417
37.400000,-1.260351,1.314285,2.584925,2.336778,1.878910,0.357602,-4.468949,17.404288,3.357514,-0.555405,0.874752,0.721485,1.275078,0.648856,-0.246855,-8.058401,6.923684,0.689689,0.245513,-0.340261,0.813530,3.003596,0.567712,1.638377,-2.457607,9.562968,-2.051581,-0.944007,0.112173,0.851989,1.261335,1.404902,1.391091
37.500000,-1.190976,1.388540,2.669159,2.403450,2.004453,0.505168,-4.537973,17.532778,3.433076,-0.667278,0.947242,0.386298,0.948275,0.432615,-0.236748,-8.067203,6.825037,0.921189,0.188009,-0.332850,0.884024,2.720117,0.386461,1.700446,-2.588784,9.453395,-2.018976,-1.009721,-0.008264,0.769285,0.275268,1.221620,0.766402
37.600000,-1.118315,1.483686,2.731845,2.436524,2.107005,0.654791,-4.613773,17.663388,3.487781,-0.732463,0.857776,0.031656,0.627756,0.232526,-0.236510,-8.092216,6.704886,1.122797,0.135312,-0.388231,0.833658,2.453857,0.254386,1.733097,-2.718480,9.309623,-2.055681,-0.965912,-0.133573,0.650140,-0.129272,1.001673,0.741179
37.700000,-1.054764,1.588262,2.777499,2.432762,2.182927,0.808070,-4.684123,17.777360,3.506920,-0.750197,0.690957,-0.183457,0.387740,0.102607,-0.222329,-8.112475,6.593994,1.249008,0.138563,-0.452968,0.715727,2.254396,0.187295,1.766380,-2.817828,9.173369,-2.117822,-0.867446,-0.192211,0.577669,-0.348539,0.870888,0.835583
37.800000,-1.006596,1.692036,2.814964,2.396439,2.237911,0.964468,-4.761732,17.848962,3.492091,-0.776304,0.563138,-0.229553,0.259964,0.045272,-0.216616,-8.121048,6.497537,1.334818,0.214634,-0.512159,0.588551,2.161558,0.171908,1.782541,-2.894738,9.056785,-2.160937,-0.795286,-0.180065,0.585329,-0.472683,0.822542,0.879984
37.900000,-0.972408,1.788949,2.852264,2.339689,2.281176,1.123664,-4.845995,17.898790,3.476178,-0.799542,0.496445,-0.096671,0.266558,0.055650,-0.241320,-8.115374,6.414009,1.409307,0.370164,-0.551081,0.457330,2.196775,0.200951,1.769312,-2.965517,8.968197,-2.169110,-0.766078,-0.086024,0.669072,-0.507837,0.822409,0.834380
38.000000,-0.945353,1.872537,2.896320,2.276451,2.320760,1.282235,-4.928293,17.944876,3.482226,-0.817644,0.437865,0.187103,0.431493,0.126762,-0.280696,-8.091171,6.338573,1.481181,0.571094,-0.591248,0.315996,2.374142,0.282551,1.746189,-3.032043,8.930220,-2.128339,-0.741503,0.075477,0.815280,-0.427504,0.873192,0.722845
38.100000,-0.913917,1.942234,2.951456,2.222226,2.364373,1.437770,-5.007702,17.982856,3.528338,-0.818212,0.286089,0.515795,0.731989,0.262350,-0.331645,-8.055477,6.263456,1.550496,0.728064,-0.666061,0.163050,2.666918,0.428074,1.719302,-3.076237,8.962924,-2.039400,-0.635292,0.253124,0.985110,-0.266402,0.990881,0.552167
38.200000,-0.870423,2.005300,3.017712,2.192257,2.417717,1.589007,-5.086838,17.992072,3.601722,-0.827046,0.022770,0.741070,1.121605,0.466991,-0.370631,-8.039896,6.181219,1.611106,0.765658,-0.796176,0.073747,3.008069,0.635790,1.707340,-3.070468,9.058935,-1.923666,-0.422551,0.363929,1.122791,-0.048834,1.198236,0.370540
38.300000,-0.816009,2.071266,3.093419,2.196166,2.488175,1.734478,-5.171897,17.967258,3.681582,-0.866267,-0.202159,0.818441,1.542758,0.723123,-0.393897,-8.073135,6.091690,1.640499,0.696212,-0.915851,0.133501,-2.972966,0.854279,1.706912,-3.012989,9.169470,-1.816044,-0.184755,0.368322,1.178825,0.349146,1.466993,0.364222
38.400000,-0.761886,2.150007,3.174625,2.238875,2.584392,1.876540,-5.261010,17.932417,3.770169,-0.876070,-0.266335,0.862238,1.901608,0.989965,-0.416568,-8.131847,5.998593,1.613430,0.584589,-0.938162,0.289869,-2.766234,1.019751,1.711851,-2.930373,9.247970,-1.736462,-0.017026,0.308938,1.156751,-3.036215,1.396809,2.921396
38.500000,-0.723482,2.244263,3.254994,2.318570,2.708659,2.016683,-5.337828,17.913727,3.866553,-0.763349,-0.203248,0.949765,2.122589,1.205496,-0.449598,-8.181262,5.903265,1.565154,0.496199,-0.846897,0.480313,-2.669086,1.119268,1.714221,-2.846747,9.288721,-1.678851,0.039951,0.277281,1.123869,-2.830523,1.187538,2.910507
38.600000,-0.713970,2.349833,3.325931,2.425339,2.858604,2.154303,-5.396549,17.903879,3.968852,-0.512973,-0.104650,1.048753,2.182043,1.312700,-0.497304,-8.203483,5.814585,1.551537,0.473933,-0.655151,0.671574,-2.687405,1.147916,1.694614,-2.768598,9.317868,-1.616947,0.019448,0.336694,1.143021,-2.742775,1.077814,2.939437
38.700000,-0.742800,2.457773,3.372061,2.545544,3.027725,2.289539,-5.441166,17.888537,4.082306,-0.224814,0.041670,1.098737,2.069021,1.241739,-0.546165,-8.198907,5.741259,1.601602,0.502766,-0.395856,0.824609,-2.836190,1.045104,1.646177,-2.714339,9.352182,-1.534579,-0.092454,0.473884,1.208730,-2.676618,1.130535,3.129907
38.800000,-0.806078,2.553191,3.376877,2.662162,-3.083468,2.419959,-5.473823,17.883158,4.208757,-0.011878,0.340934,1.080184,1.813681,0.998026,-0.590739,-8.184515,5.690281,1.738757,0.535712,-0.123654,0.960849,-3.064273,0.810131,1.601961,-2.739126,9.368246,-1.465221,-0.376275,0.601548,1.250315,-2.325840,1.327827,-2.514386
38.900000,-0.886872,2.623329,3.331054,2.759177,-2.929033,2.544061,-5.500306,17.905086,4.355137,0.068456,0.788164,0.881323,1.472454,0.654311,-0.636570,-8.221468,5.657153,2.052667,0.524785,0.095976,1.073688,3.000475,0.564100,1.547782,-2.871478,9.316029,-1.451118,-0.798017,0.560446,1.137333,-0.947463,1.277920,-0.734654
39.000000,-0.963480,2.663094,3.235555,2.826146,-2.808282,2.662926,-5.500143,17.960739,4.570418,0.109696,1.085757,0.387546,1.109182,0.291938,-0.675138,-8.357888,5.613068,2.451996,0.463459,0.196221,1.096895,2.856722,0.372260,1.492992,-3.047790,9.174455,-1.509014,-1.081948,0.297541,0.840822,-0.706082,0.894623,-0.007873
39.100000,-1.020063,2.678126,3.107605,2.855150,-2.732590,2.777038,-5.455723,18.052482,4.764625,0.168448,1.069181,-0.165279,0.780553,-0.052929,-0.713608,-8.493571,5.509723,2.649240,0.367222,0.092642,1.048542,2.747720,0.151723,1.427466,-3.147005,9.035875,-1.558212,-1.047611,0.025482,0.543581,-0.817030,0.543673,0.401522
39.200000,-1.057119,2.680105,2.968436,2.845237,-2.705740,2.888803,-5.399613,18.121507,4.898219,0.224894,0.828493,-0.536748,0.500469,-0.351294,-0.751882,-8.579133,5.364251,2.669259,0.278201,-0.117182,0.893353,2.677727,-0.089866,1.336489,-3.140312,8.976357,-1.547594,-0.832922,-0.077808,0.379654,-0.996380,0.302433,0.723741
39.300000,-1.085053,2.676840,2.834179,2.802536,-2.723467,2.999068,-5.359945,18.165412,4.934117,0.174741,0.575968,-0.638039,0.289963,-0.591381,-0.762769,-8.623137,5.216483,2.625902,0.247715,-0.300443,0.594926,2.644418,-0.277361,1.277858,-3.083332,8.955434,-1.502356,-0.698455,-0.029088,0.351564,-1.156113,0.182737,0.984646
39.400000,-1.116530,2.673989,2.722286,2.732010,-2.778016,3.107168,-5.343035,18.208018,4.896721,0.028002,0.502734,-0.547017,0.209924,-0.723128,-0.742451,-8.631202,5.088708,2.575168,0.302366,-0.392964,0.240431,2.680780,-0.358883,1.273643,-3.041428,8.927677,-1.462931,-0.752080,0.039133,0.356924,-1.208812,0.163692,1.131213
39.500000,-1.160690,2.676673,2.644878,2.643536,-2.856345,-3.066437,-5.350922,18.256898,4.849350,-0.186553,0.562474,-0.366871,0.306175,-0.735279,-0.718718,-8.619339,4.990641,2.534495,0.392799,-0.419771,-0.105480,2.834640,-0.339739,1.286875,-3.038393,8.896030,-1.426472,-0.913871,0.072480,0.381208,-1.102084,0.190832,1.153167
39.600000,-1.219364,2.687703,2.604221,2.555519,-2.941797,-2.953528,-5.401023,18.297693,4.824261,-0.486203,0.598738,-0.131054,0.559453,-0.681093,-0.716708,-8.608412,4.923329,2.497948,0.440702,-0.418177,-0.454634,3.098960,-0.259673,1.291737,-3.066291,8.876419,-1.355644,-1.087042,0.107207,0.490240,-0.852730,0.227381,1.100943
39.700000,-1.292617,2.710126,2.598441,2.485204,-3.023927,-2.840103,-5.485919,18.331755,4.826068,-0.813496,0.493927,0.070091,0.923391,-0.593863,-0.753878,-8.617240,4.874374,2.448309,0.363668,-0.423481,-0.761190,-2.830213,-0.150889,1.272150,-3.091875,8.889087,-1.216374,-1.154808,0.155811,0.707007,-0.500084,0.279636,1.004761
39.800000,-1.380783,2.744030,2.621746,2.445819,-3.098571,-2.729200,-5.585595,18.364861,4.833586,-1.077923,0.281864,0.108696,1.326643,-0.485433,-0.809370,-8.661647,4.825448,2.379504,0.156681,-0.450710,-0.929085,-2.444790,-0.043468,1.226722,-3.073833,8.933067,-1.004171,-1.052087,0.173954,0.961264,-0.099292,0.379979,0.913084
39.900000,-1.481699,2.783294,2.666554,2.445680,3.120396,-2.623210,-5.693496,18.391376,4.824889,-1.216930,0.112982,-0.006395,1.674150,-0.371140,-0.849375,-8.740745,4.766333,2.302018,-0.074379,-0.481607,-0.926466,-2.127203,0.036536,1.154162,-3.007423,8.981884,-0.766185,-0.846882,0.136113,1.132076,0.275995,0.507756,0.883862
40.000000,-1.591565,2.818679,2.725557,2.484702,3.067566,-2.521351,-5.815897,18.400655,4.803805,-1.249591,0.050007,-0.129434,1.897497,-0.256383,-0.859600,-8.839718,4.703353,2.226706,-0.243415,-0.512844,-0.827412,-1.950743,0.098434,1.074545,-2.921026,9.022313,-0.552038,-0.655746,0.073218,1.180824,0.552411,0.623645,0.924080
40.100000,-1.703686,2.840834,2.791490,2.554415,3.026277,-2.420445,-5.948517,18.397518,4.782816,-1.214130,0.084369,-0.151087,1.978302,-0.142687,-0.858381,-8.943507,4.642440,2.157395,-0.325745,-0.565425,-0.699896,-1.925458,0.160262,1.000517,-2.838501,9.059039,-0.373548,-0.547804,0.021705,1.141972,0.692519,0.721835,0.997563
40.200000,-1.811002,2.845007,2.859260,2.639382,2.996855,-2.318439,-6.076915,18.399152,4.771201,-1.103042,0.213555,-0.047984,1.951783,-0.046359,-0.884937,-9.039471,4.585566,2.095578,-0.299521,-0.661686,-0.552731,-2.002305,0.214406,0.917810,-2.768142,9.099671,-0.218874,-0.566975,-0.011107,1.041554,0.700481,0.818824,1.039393
40.300000,-1.908987,2.828288,2.920553,2.724690,2.978385,-2.216302,-6.181900,18.424862,4.777313,-0.863299,0.441431,0.128930,1.850387,-0.004531,-0.951012,-9.112902,4.527214,2.045851,-0.161721,-0.804614,-0.362235,-2.133501,0.224266,0.824743,-2.736372,9.133580,-0.090213,-0.733758,-0.057646,0.882012,0.559883,0.894534,0.980106
40.400000,-1.992568,2.788003,2.958884,2.802135,2.968370,-2.119586,-6.249482,18.482266,4.797939,-0.499097,0.711524,0.249019,1.688577,-0.061635,-1.027663,-9.154522,4.457504,2.005888,0.023015,-0.962267,-0.142715,-2.296629,0.143883,0.744713,-2.774918,9.143940,-0.011429,-0.984546,-0.144135,0.658270,0.274175,0.869655,0.814673
40.500000,-2.061120,2.727188,2.961822,2.865601,2.958537,-2.031588,-6.274257,18.563400,4.826122,-0.047613,0.962047,0.216996,1.511608,-0.202629,-1.119345,-9.178431,4.363392,1.960759,0.172925,-1.126306,0.096259,-2.452455,-0.018190,0.652179,-2.878917,9.133162,-0.002753,-1.225982,-0.270544,0.327733,-0.031942,0.722049,0.637206
40.600000,-2.118669,2.651587,2.926387,2.910635,2.936740,-1.951920,-6.260883,18.638291,4.865289,0.457741,1.091865,0.041639,1.375713,-0.364196,-1.209145,-9.215671,4.233201,1.914354,0.217871,-1.307160,0.342824,-2.544034,-0.201009,0.542022,-3.015637,9.109424,-0.074152,-1.353967,-0.417629,-0.112793,-0.241515,0.507963,0.528545
40.700000,-2.166564,2.564002,2.851388,2.939164,2.896979,-1.883003,-6.212178,18.701398,4.892840,0.873773,1.070717,-0.180925,1.288331,-0.539330,-1.244269,-9.287116,4.055813,1.858099,0.137627,-1.483443,0.479821,-2.554467,-0.387244,0.457714,-3.143639,9.077880,-0.214810,-1.305630,-0.520919,-0.529649,-0.355776,0.280456,0.521582
40.800000,-2.206802,2.465386,2.743643,2.955990,2.837585,-1.823162,-6.134254,18.763951,4.882700,1.104434,0.960077,-0.363977,1.225479,-0.735199,-1.233134,-9.374601,3.850633,1.796443,0.044450,-1.578202,0.457579,-2.525171,-0.575060,0.429987,-3.225205,9.051486,-0.381357,-1.124210,-0.540346,-0.798924,-0.437636,0.071432,0.582047
40.900000,-2.242550,2.358387,2.622288,2.963531,2.756074,-1.765723,-6.031583,18.830344,4.848901,1.170666,0.822040,-0.464460,1.175972,-0.897449,-1.203966,-9.455062,3.642921,1.743591,-0.014951,-1.552973,0.344701,-2.496756,-0.724848,0.434260,-3.258987,9.029217,-0.540061,-0.918555,-0.489591,-0.885725,-0.509326,-0.075240,0.659198
41.000000,-2.273948,2.246764,2.507453,2.962880,2.653599,-1.708313,-5.917436,18.903304,4.796807,1.064842,0.716759,-0.481342,1.143390,-1.003397,-1.164163,-9.511470,3.457081,1.703918,-0.016347,-1.394400,0.182104,-2.478429,-0.817875,0.463771,-3.270268,9.003261,-0.676636,-0.788232,-0.392940,-0.811469,-0.559328,-0.146292,0.732125
41.100000,-2.301369,2.135085,2.415185,2.956638,2.536218,-1.648931,-5.812984,18.976614,4.744108,0.814259,0.653801,-0.438990,1.115200,-1.034210,-1.123441,-9.547046,3.303037,1.664751,0.022911,-1.126918,-0.006176,-2.469749,-0.842518,0.491732,-3.284447,8.968036,-0.789775,-0.764693,-0.279687,-0.623942,-0.593934,-0.145876,0.776008
41.200000,-2.326821,2.032750,2.357896,2.947323,2.412151,-1.584676,-5.743992,19.042441,4.702885,0.448489,0.622032,-0.352708,1.083661,-0.978119,-1.100655,-9.567143,3.188986,1.622404,0.076564,-0.791665,-0.218869,-2.476934,-0.786282,0.501837,-3.314349,8.934117,-0.867637,-0.835841,-0.160521,-0.362007,-0.619315,-0.083022,0.759083
41.300000,-2.353229,1.951702,2.341191,2.934691,2.289731,-1.516691,-5.716331,19.103589,4.680317,0.061341,0.616619,-0.215503,1.069485,-0.835666,-1.108498,-9.579561,3.113703,1.571350,0.108726,-0.476348,-0.444291,-2.474681,-0.646068,0.485970,-3.360926,8.922323,-0.899908,-0.934469,-0.022463,-0.086410,-0.624140,0.033998,0.667223
41.400000,-2.385242,1.898925,2.361891,2.919078,2.176636,-1.447878,-5.727055,19.162845,4.681815,-0.274066,0.613399,-0.016470,1.092864,-0.613601,-1.147186,-9.599607,3.068180,1.505056,0.077052,-0.234019,-0.661492,-2.442809,-0.425346,0.438305,-3.410541,8.954948,-0.881771,-0.989102,0.147319,0.174612,-0.615005,0.203838,0.500138
41.500000,-2.426522,1.874554,2.410132,2.904001,2.081942,-1.381723,-5.770020,19.224049,4.701963,-0.530376,0.580223,0.202376,1.169543,-0.357134,-1.206069,-9.648958,3.042329,1.415514,-0.038826,-0.082110,-0.830450,-2.383534,-0.166534,0.363130,-3.441672,9.034712,-0.812351,-0.957583,0.333334,0.396851,-0.609712,0.402938,0.285262
41.600000,-2.479062,1.873661,2.476728,2.893424,2.012369,-1.320726,-5.835291,19.287750,4.734649,-0.691534,0.514943,0.377195,1.315906,-0.088629,-1.280641,-9.739541,3.025238,1.290168,-0.198777,-0.009277,-0.882739,-2.301360,0.098409,0.260229,-3.437831,9.147042,-0.703971,-0.835237,0.485115,0.541289,-0.615217,0.613610,0.026784
41.700000,-2.542185,1.886841,2.554403,2.892016,1.969638,-1.265622,-5.916340,19.346588,4.767608,-0.746091,0.449429,0.452701,1.517344,0.177756,-1.353756,-9.856713,3.011187,1.130728,-0.332461,0.001870,-0.784300,-2.210279,0.340944,0.143888,-3.393758,9.259869,-0.574184,-0.683529,0.541324,0.591166,-0.652334,0.823139,-0.278022
41.800000,-2.608648,1.901224,2.635541,2.905874,1.955445,-1.218077,-6.002291,19.394012,4.802095,-0.684515,0.419748,0.485719,1.723066,0.401426,-1.390578,-9.977133,2.996260,0.978081,-0.407954,-0.058477,-0.589224,-2.122295,0.521249,0.058240,-3.330946,9.346853,-0.445226,-0.600811,0.526783,0.573284,-0.719409,1.001554,-0.581573
41.900000,-2.669026,1.905642,2.715204,2.938251,1.968311,-1.176422,-6.079641,19.432014,4.843883,-0.523495,0.384399,0.538079,1.901550,0.562115,-1.395904,-10.091391,2.976750,0.867236,-0.425116,-0.195985,-0.365745,-2.042502,0.637741,0.010796,-3.269648,9.411382,-0.327682,-0.618488,0.500650,0.518377,-0.799721,1.131125,-0.851298
42.000000,-2.716868,1.892651,2.788794,2.988481,2.001183,-1.135739,-6.129251,19.465916,4.896412,-0.273489,0.312310,0.630829,2.019081,0.658129,-1.402282,-10.192333,2.947136,0.805627,-0.399457,-0.413918,-0.161098,-1.994801,0.701482,-0.022202,-3.229288,9.467567,-0.230707,-0.737468,0.514608,0.440786,-0.899444,1.199330,-1.073805
42.100000,-2.747133,1.855943,2.849417,3.053373,2.047948,-1.094990,-6.145462,19.491368,4.964213,0.019940,0.214885,0.746640,2.032445,0.656424,-1.413501,-10.273180,2.901150,0.780213,-0.363450,-0.671841,-0.012142,-2.017676,0.682396,-0.048581,-3.232372,9.527173,-0.165543,-0.912310,0.577547,0.347345,-0.914867,1.192395,-1.100376
42.200000,-2.759031,1.791878,2.891380,3.125267,2.100942,-1.055255,-6.134887,19.505042,5.045069,0.326086,0.176611,0.826415,1.926028,0.536756,-1.422627,-10.327772,2.838002,0.768644,-0.328116,-0.909287,0.084618,-2.128027,0.548907,-0.069961,-3.300288,9.575767,-0.145528,-1.097382,0.617182,0.211896,-0.823922,1.100047,-0.882341
42.300000,-2.757981,1.702344,2.911105,-3.090343,2.147339,-1.016265,-6.091353,19.519636,5.132281,0.625790,0.242003,0.792735,1.702283,0.338130,-1.446530,-10.361824,2.763695,0.759933,-0.319528,-1.059012,0.167002,-2.332520,0.332962,-0.109984,-3.435685,9.575340,-0.180776,-1.233165,0.547632,0.029868,-0.819435,0.927847,-0.604139
42.400000,-2.750865,1.593832,2.909636,-3.039226,2.175408,-0.978994,-6.020593,19.531241,5.233300,0.844921,0.324226,0.578892,1.392715,0.147278,-1.483374,-10.402689,2.696820,0.762875,-0.379372,-1.063798,0.235952,-2.592671,0.125379,-0.179107,-3.597991,9.491153,-0.238546,-1.245330,0.360696,-0.122781,-0.969046,0.748315,-0.354322
42.500000,-2.742721,1.476813,2.894938,-3.016480,2.179904,-0.945984,-5.936174,19.545327,5.323675,0.895409,0.337774,0.289222,1.070647,0.016620,-1.504923,-10.468180,2.643954,0.779734,-0.460785,-0.949195,0.240926,-2.856954,-0.009489,-0.237407,-3.733954,9.341146,-0.270738,-1.136140,0.177628,-0.180602,-1.200813,0.648149,-0.138513
42.600000,-2.736323,1.362689,2.876984,-3.029218,2.163492,-0.917094,-5.852215,19.577208,5.358109,0.786799,0.334678,0.084849,0.782917,-0.057548,-1.496573,-10.537771,2.603067,0.785567,-0.499232,-0.792693,0.143419,-3.107271,-0.078506,-0.259186,-3.824421,9.175974,-0.259819,-0.988499,0.123409,-0.159221,-1.451529,0.645480,0.007799
42.700000,-2.733604,1.260808,2.865070,-3.076954,2.133187,-0.888171,-5.784304,19.614043,5.360342,0.602454,0.343161,0.067600,0.551259,-0.052392,-1.470927,-10.589775,2.571348,0.772960,-0.476780,-0.685543,-0.065040,2.963781,-0.084308,-0.256999,-3.884350,9.041043,-0.224233,-0.890241,0.232220,-0.132086,-1.706714,0.683987,0.026830
42.800000,-2.738687,1.180435,2.867166,3.128490,2.097348,-0.856637,-5.733788,19.649380,5.368182,0.428362,0.348430,0.254186,0.418658,0.046814,-1.435879,-10.623536,2.537340,0.752619,-0.430205,-0.682727,-0.334937,2.840307,-0.009489,-0.232913,-3.937372,8.968809,-0.196077,-0.867157,0.450845,-0.168032,-1.939162,0.700839,-0.101829
42.900000,-2.758605,1.126256,2.886863,3.030325,2.067061,-0.822179,-5.698962,19.669696,5.419806,0.283738,0.274144,0.573801,0.431363,0.216869,-1.394256,-10.653553,2.489824,0.734770,-0.423276,-0.747392,-0.612238,2.858279,0.133966,-0.188318,-3.992126,8.978033,-0.201349,-0.854658,0.718788,-0.279780,-2.066874,0.670641,-0.319455
43.000000,-2.801029,1.093921,2.924141,2.926031,2.051025,-0.783393,-5.691926,19.660632,5.523839,0.095271,0.054653,0.890259,0.595320,0.430341,-1.363188,-10.713696,2.432785,0.709677,-0.514839,-0.775921,-0.847509,3.012671,0.335644,-0.158282,-4.027825,9.080287,-0.240948,-0.749091,0.991280,-0.412380,-2.047159,0.600792,-0.569894
43.100000,-2.870201,1.073640,2.976873,2.831025,2.052846,-0.741073,-5.751443,19.617686,5.638628,-0.188806,-0.246951,1.030806,0.879919,0.659466,-1.331779,-10.842466,2.382499,0.635359,-0.715257,-0.715692,-0.948322,-3.069086,0.571317,-0.183872,-4.008078,9.253391,-0.284187,-0.512293,1.191187,-0.490453,-1.911972,0.528046,-0.848080
43.200000,-2.961850,1.053259,3.041350,2.759008,2.076293,-0.697394,-5.896129,19.553045,5.719918,-0.512462,-0.464331,0.955330,1.218993,0.871673,-1.281690,-11.020483,2.350364,0.491955,-0.904362,-0.603382,-0.880813,-2.920461,0.770942,-0.268330,-3.924646,9.433633,-0.293859,-0.219452,1.254231,-0.477369,-1.725855,0.494418,-1.136476
43.300000,-3.064365,1.023627,3.113796,2.718173,2.123345,-0.652184,-6.080186,19.478199,5.778043,-0.745705,-0.534205,0.774252,1.535053,1.077585,-1.228062,-11.198840,2.340980,0.315909,-0.982236,-0.481954,-0.705318,-2.836384,0.916496,-0.377091,-3.809536,9.561037,-0.267022,0.004772,1.179792,-0.404726,-1.565025,0.498286,-1.413800
43.400000,-3.163965,0.982147,3.190134,2.709554,2.192936,-0.605609,-6.259096,19.406297,5.825733,-0.810361,-0.504734,0.627638,1.770417,1.263326,-1.195233,-11.364076,2.349473,0.173742,-0.964451,-0.400155,-0.471623,-2.807563,1.032335,-0.487937,-3.700305,9.628097,-0.233839,0.087010,1.052076,-0.338634,-1.471253,0.508038,-1.648797
43.500000,-3.247152,0.929956,3.265753,2.728080,2.284331,-0.558477,-6.399929,19.349114,5.870210,-0.690789,-0.461944,0.550760,1.901125,1.403394,-1.200859,-11.514099,2.361962,0.091259,-0.857510,-0.415232,-0.208538,-2.842675,1.120370,-0.599767,-3.609298,9.670106,-0.223368,0.021509,0.960749,-0.319343,-1.446836,0.495991,-1.821228
43.600000,-3.303466,0.870123,3.333509,2.763234,2.394471,-0.512618,-6.485099,19.302639,5.914583,-0.393482,-0.456584,0.509410,1.929318,1.472813,-1.238480,-11.635871,2.362598,0.060447,-0.667982,-0.552696,0.050130,-2.925070,1.159530,-0.701694,-3.546736,9.711883,-0.238578,-0.176249,0.958557,-0.346536,-1.470387,0.456148,-1.907478
43.700000,-3.324623,0.806468,3.380244,2.804819,2.516818,-0.471194,-6.513643,19.256736,5.960611,0.014715,-0.478332,0.495175,1.856959,1.441180,-1.290593,-11.716508,2.338232,0.060610,-0.439242,-0.766005,0.276106,-3.045347,1.110006,-0.776841,-3.529903,9.760336,-0.267119,-0.460351,1.012443,-0.393145,-1.533990,0.396163,-1.872904
43.800000,-3.309709,0.741955,3.391287,2.844268,2.641961,-0.435192,-6.496464,19.211070,6.007640,0.462006,-0.440456,0.508763,1.715888,1.311856,-1.335070,-11.759062,2.292816,0.088098,-0.196699,-0.971953,0.494209,3.081155,0.969362,-0.832907,-3.577204,9.796693,-0.292168,-0.819396,1.010729,-0.417372,-1.627293,0.343446,-1.721561
43.900000,-3.270169,0.680094,3.359016,2.871711,2.758512,-0.404839,-6.425092,19.174839,6.058858,0.905808,-0.279428,0.519675,1.563998,1.116394,-1.350655,-11.783867,2.251428,0.170247,0.023158,-1.101289,0.747445,2.926361,0.769414,-0.880456,-3.694390,9.791835,-0.300014,-1.216213,0.867577,-0.390445,-1.709535,0.340695,-1.488567
44.000000,-3.218479,0.624571,3.280116,2.883629,2.857949,-0.378859,-6.286332,19.157391,6.113839,1.266915,-0.014950,0.462080,1.413138,0.886797,-1.337209,-11.832974,2.247918,0.339058,0.129683,-1.122728,0.996570,2.814843,0.549407,-0.930409,-3.861145,9.728466,-0.290121,-1.528349,0.563181,-0.334374,-1.765020,0.401991,-1.211567
44.100000,-3.165347,0.577483,3.157869,2.882232,2.934196,-0.352130,-6.100056,19.162394,6.160346,1.483182,0.238316,0.304139,1.269504,0.671799,-1.322608,-11.928117,2.269330,0.577771,0.119087,-1.077122,1.166775,2.758435,0.370768,-0.986689,-4.034092,9.619209,-0.276193,-1.656451,0.183371,-0.285210,-1.800289,0.488826,-0.947514
44.200000,-3.120361,0.540078,3.007425,2.866944,2.984669,-0.321846,-5.909631,19.183811,6.185715,1.555744,0.408808,0.111737,1.153823,0.501062,-1.298681,-12.039621,2.286216,0.823701,0.045962,-0.985692,1.238353,2.735811,0.245128,-1.030068,-4.185243,9.488621,-0.267961,-1.599030,-0.132376,-0.261952,-1.816727,0.577993,-0.739059
44.300000,-3.085198,0.512645,2.842706,2.839514,3.013784,-0.287988,-5.734037,19.218670,6.188966,1.466757,0.464298,-0.030357,1.051935,0.360727,-1.263528,-12.143491,2.298621,1.035569,-0.078277,-0.860892,1.171914,2.715096,0.138553,-1.053612,-4.305029,9.353338,-0.264500,-1.401863,-0.271920,-0.280405,-1.826464,0.667479,-0.573009
44.400000,-3.059412,0.492190,2.680141,2.802301,3.025428,-0.249079,-5.588038,19.257282,6.182111,1.248212,0.409388,-0.049393,0.967991,0.280473,-1.235109,-12.222985,2.303851,1.196143,-0.215622,-0.746729,0.967734,2.687286,0.072695,-1.069579,-4.396538,9.233825,-0.267056,-1.162864,-0.210416,-0.323684,-1.853464,0.729821,-0.480299
44.500000,-3.044111,0.472416,2.542641,2.753928,3.023162,-0.205539,-5.474521,19.290994,6.180143,0.973613,0.297888,0.059923,0.933370,0.274659,-1.222913,-12.280368,2.298050,1.307746,-0.352899,-0.672967,0.686410,2.685158,0.068595,-1.084989,-4.470265,9.145971,-0.275700,-0.964657,-0.016869,-0.372349,-1.887461,0.751274,-0.479810
